strike,call_gamma,put_gamma,call_delta,put_delta,call_oi,put_oi,call_vol,put_vol,call_iv,put_iv,call_last,put_last
200.0,3.7310083590208487e-06,,1.000000003574199,,784.0,820.0,2.0,1.0,7.3256832694215e-05,,6576.25,0.05
400.0,0.0,0.0,1.0,0.0,25.0,15.0,1.0,4.0,7.325683231362504e-05,7.325544356753508e-05,6203.12,0.05
600.0,2.4141820802101035e-06,0.0,1.0000000031274243,0.0,0.0,1108.0,2.0,1.0,7.325683082492353e-05,7.325544338448261e-05,6102.92,0.03
800.0,8.778844307400066e-07,0.0,1.00000000089355,0.0,6.0,2130.0,2.0,30.0,7.325683045565825e-05,7.325544320224487e-05,5920.11,0.05
1000.0,-1.097355737837382e-06,0.0,1.0000000004467748,0.0,844.0,3838.0,3.0,1.0,7.32568302067894e-05,7.325544303010997e-05,5554.3,0.03
1200.0,2.4141822493339745e-06,0.0,1.0000000026806495,0.0,67.0,866.0,1.0,6.0,7.325682986925779e-05,7.32554427266486e-05,5789.41,0.08
1400.0,1.317021559024506e-06,0.0,1.000000001787232,0.0,19.0,363.0,3.0,3.0,7.3254120061611e-05,7.325284651052462e-05,5738.9,0.05
1600.0,0.0,0.0,0.9999999995531921,0.0,0.0,462.0,,9.0,7.325411974417105e-05,7.325284629297023e-05,,0.05
1800.0,-6.585108463395079e-07,0.0,0.999999999106384,0.0,1.0,413.0,1.0,1.0,7.325411937192844e-05,7.32528461159304e-05,5105.24,0.13
2000.0,1.9755324967618025e-06,0.0,1.000000001787232,0.0,13.0,246.0,1.0,1.0,7.325411914857267e-05,7.325284587001175e-05,4987.65,0.05
2200.0,2.1950360397328903e-06,0.0,1.000000001787232,0.0,1.0,501.0,1.0,20.0,7.325411888489657e-05,7.325284568898973e-05,4936.37,0.05
2300.0,2.1947098874037596e-07,0.0,1.0000000013403247,0.0,0.0,292.0,,5.0,7.325682754019485e-05,7.325544150883123e-05,,0.05
2400.0,1.3170217213446403e-06,0.0,1.0,0.0,1.0,1689.0,1.0,926.0,7.325411857582826e-05,7.325284548214959e-05,4475.82,0.12
2500.0,1.0973558401919012e-06,0.0,1.0000000004467748,0.0,0.0,8461.0,,1.0,7.325682678890361e-05,7.325544115006914e-05,,0.05
2600.0,-4.390072809046298e-07,0.0,0.999999999106384,0.0,23.0,666.0,1.0,44.0,7.325411824328471e-05,7.3252845245611e-05,4001.33,0.15
2700.0,-2.1947121508056454e-07,0.0,1.000000000446775,0.0,0.0,7351.0,2.0,6.0,7.325682622413413e-05,7.325544081150252e-05,4290.38,0.05
2800.0,2.195036206830634e-06,0.0,1.000000003127656,0.0,0.0,479.0,,242.0,7.325411791237069e-05,7.325284503866903e-05,,0.07
2900.0,8.778845453770508e-07,0.0,1.000000001340325,0.0,0.0,6966.0,30.0,6.0,7.325682567100508e-05,7.325544047345528e-05,3452.82,0.05
3000.0,2.1950359000541325e-07,0.0,1.000000000893616,0.0,14.0,722.0,2.0,27.0,7.325411759420763e-05,7.325284436631891e-05,4049.05,0.05
3100.0,-1.865504944081944e-06,0.0,0.9999999979895127,0.0,0.0,5944.0,,3.0,7.32568251816387e-05,7.325544014948273e-05,,0.05
3200.0,-1.2072698634983352e-06,0.0,0.999999998212768,0.0,1.0,831.0,1.0,16.0,7.325411729390815e-05,7.325284408274758e-05,3531.89,0.05
3300.0,-1.0975190579297823e-07,0.0,1.000000000446808,0.0,0.0,455.0,,75.0,7.325411700850854e-05,7.325284388039888e-05,,0.1
3400.0,8.780145441230758e-07,0.0,1.000000000893616,0.0,0.0,1044.0,,1.0,7.32541167123847e-05,7.32528434841751e-05,,0.03
3450.0,-4.3894245813804187e-07,0.0,1.000000000446775,0.0,2.0,3091.0,4.0,2.0,7.32568238771165e-05,7.325543940052981e-05,3070.27,0.05
3500.0,1.6462773580231639e-06,0.0,1.000000000893616,0.0,0.0,1752.0,,1.0,7.325411641994763e-05,7.325284323304189e-05,,0.05
3550.0,-1.5362982929732853e-06,4.5975023334906405e-07,0.9999999984362875,-0.0001837358599494085,0.0,3319.0,1.0,6.0,7.325682347132083e-05,19.815444074468246,2972.7,0.05
3600.0,5.487591062792526e-07,5.902876507486074e-07,1.000000000670212,-0.00024048066778418806,0.0,1870.0,,2.0,7.325411611260048e-05,19.64666497524498,,0.05
3650.0,-9.87620279615239e-07,9.386118352945293e-07,0.9999999975427375,-0.00040159976442068174,0.0,2570.0,,6.0,7.325682303593016e-05,19.83070367472089,,0.1
3700.0,7.682627656713588e-07,6.364881003734232e-07,1.000000000446808,-0.00024999486639823686,1.0,1399.0,1.0,2.0,7.325411582933962e-05,18.87837835718174,3415.07,0.05
3750.0,7.681491122489977e-07,1.1206190889897255e-06,1.000000002233875,-0.0004697229571414811,0.0,2300.0,,4.0,7.325682250748735e-05,19.252916160306366,,0.32
3800.0,3.2925562058022574e-07,5.545008174730661e-07,0.999999999776596,-0.00020229922645366143,0.0,2659.0,,2.0,7.325411560618753e-05,17.944188162473193,,0.05
3850.0,9.87766378541022e-07,8.460581103503381e-07,1.000000000670212,-0.000322869343212245,0.0,6.0,,,7.325411533803025e-05,17.949641174699615,,
3900.0,-6.585108150622203e-07,5.987448307123845e-07,0.9999999984361719,-0.0002104253864738409,0.0,2406.0,,1.0,7.325411505007433e-05,17.218585870191927,,0.05
3950.0,9.877664499752645e-07,6.224567087388e-07,1.000000000446808,-0.00021465806655225633,0.0,18.0,,5.0,7.325411474558902e-05,16.862770756660908,,0.05
3975.0,-8.778849258803169e-07,1.685554338789177e-06,0.9999999995532249,-0.0006773238148635919,0.0,1066.0,,6.0,7.325682119306618e-05,18.144742411162817,,1.63
4000.0,7.682627955313921e-07,6.473184180230423e-07,1.000000000893616,-0.00021901103878818547,123.0,2816.0,2.0,1.0,7.32541143752916e-05,16.51145598447071,3124.27,0.05
4025.0,-9.876205591798327e-07,6.602034135793516e-07,0.9999999993298375,-0.00022123444482472865,1.0,1040.0,2.0,51.0,7.325682080635548e-05,16.336872424140417,2667.75,0.05
4050.0,4.390073307282271e-07,8.356181083599143e-07,1.000000000670212,-0.00028753507405547985,0.0,89.0,,15.0,7.325411407019523e-05,16.345072909542676,,0.27
4075.0,-7.681493188518089e-07,1.938123229972837e-06,0.9999999988830625,-0.000759414802848885,0.0,1154.0,,6.0,7.325682043483947e-05,17.61247421666942,,0.95
4100.0,-3.292554738464898e-07,7.007941139421399e-07,0.999999999553192,-0.0002281015818476579,17.0,1101.0,4.0,16.0,7.325411374560575e-05,15.82188232363187,3018.17,0.03
4125.0,-7.681493817487335e-07,2.130219642893032e-06,0.9999999993298374,-0.0008290644102250212,0.0,943.0,,4.0,7.325682005516599e-05,17.44080141159828,,0.2
4150.0,-5.487590909818705e-07,7.295751663839954e-07,0.9999999991063839,-0.00023285196392918106,17.0,4132.0,4.0,16.0,7.325411344449147e-05,15.483411141554722,2968.04,0.08
