strike,call_gex_m,put_gex_m,net_gex_m,call_oi,put_oi,call_vol,put_vol
1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000.0,0.0,3.778149328029484e-05,-3.778149328029484e-05,0.0,5.0,0.0,5.0
2200.0,0.0,7.903033574092332e-05,-7.903033574092332e-05,0.0,9.0,0.0,3.0
2400.0,1.0557160642487077e-09,0.0007729145266675937,-0.0007729134709515295,1.0,52.0,0.0,1.0
2600.0,0.0,0.004930738256943504,-0.004930738256943504,0.0,287.0,0.0,314.0
2800.0,-7.037848429343779e-10,0.011894763285160485,-0.011894763988945328,1.0,522.0,0.0,140.0
3000.0,0.0,0.004689743930714886,-0.004689743930714886,0.0,299.0,0.0,9.0
3200.0,-0.0,0.018047722293408286,-0.018047722293408286,0.0,806.0,0.0,25.0
3400.0,0.0,0.006763306713171905,-0.006763306713171905,0.0,261.0,0.0,6.0
3600.0,-0.0,0.011665733082088318,-0.011665733082088318,0.0,388.0,0.0,11.0
3800.0,0.0,0.10240050205251787,-0.10240050205251787,0.0,3626.0,0.0,3.0
4000.0,8.445790596815636e-08,0.08888175308212361,-0.08888166862421763,120.0,2171.0,120.0,1.0
4200.0,0.0,0.03726981499940014,-0.03726981499940014,0.0,962.0,0.0,1.0
4400.0,0.0,0.12526783703528535,-0.12526783703528535,0.0,2198.0,0.0,2.0
4600.0,0.0,0.03528968995434827,-0.03528968995434827,0.0,646.0,0.0,3006.0
4800.0,5.278657923761118e-10,0.1290154902067938,-0.129015489678928,1.0,1961.0,1.0,51.0
4900.0,8.797970139733944e-10,0.10674691882536648,-0.10674691794556947,1.0,1472.0,1.0,1.0
5000.0,-3.149367721621495e-07,0.35304527648429396,-0.3530455914210661,895.0,4402.0,75.0,241.0
5100.0,1.3196334411165283e-09,0.18312648655125974,-0.1831264852316263,1.0,2057.0,1.0,8.0
5150.0,7.917986886818058e-10,0.08065148368710286,-0.08065148289530417,1.0,689.0,1.0,2.0
5200.0,1.2140342091362986e-07,5.938110456023483,-5.938110334620062,276.0,48029.0,1.0,30.0
5250.0,0.0,0.273224646957769,-0.273224646957769,0.0,2090.0,0.0,1.0
5300.0,0.0,6.6049595561482075,-6.6049595561482075,0.0,47727.0,0.0,38.0
5350.0,0.0,0.04825765409423575,-0.04825765409423575,0.0,329.0,0.0,7.0
5375.0,0.0,0.008913808925416508,-0.008913808925416508,0.0,59.0,0.0,6.0
5400.0,5.982272049352859e-09,0.581572322709594,-0.581572316727322,4.0,3736.0,1.0,130.0
5425.0,0.0,0.027115514805872813,-0.027115514805872813,0.0,169.0,0.0,3.0
5450.0,1.0557471052003949e-09,0.41506792864953024,-0.41506792759378314,3.0,2509.0,3.0,1.0
5475.0,0.0,0.027642575168565577,-0.027642575168565577,0.0,162.0,0.0,1.0
5500.0,5.982458290031532e-09,0.2693780421500651,-0.2693780361676068,4.0,1530.0,2.0,19.0
5525.0,-0.0,0.03543886954410633,-0.03543886954410633,0.0,195.0,0.0,78.0
5550.0,1.93196039973632e-07,0.15858012823492387,-0.1585799350388839,183.0,845.0,3.0,16.0
5575.0,0.0,0.06854988564910605,-0.06854988564910605,0.0,300.0,0.0,100.0
5600.0,-3.5186914186825627e-10,1.0752491509257078,-1.075249151277577,2.0,4555.0,1.0,3.0
5625.0,0.0,0.02903243211894277,-0.02903243211894277,0.0,119.0,0.0,12.0
5650.0,9.67733260134923e-10,0.6238245184597964,-0.6238245174920631,1.0,2473.0,4.0,35.0
5675.0,-0.0,0.07984608958720438,-0.07984608958720438,0.0,306.0,0.0,122.0
5700.0,3.4310034935485183e-09,0.5217127500012869,-0.5217127465702834,3.0,1932.0,3.0,10.0
5725.0,-0.0,0.7207821007695071,-0.7207821007695071,0.0,2578.0,0.0,50.0
5750.0,6.175722480836135e-08,1.0004524493175413,-1.0004523875603164,54.0,3045.0,50.0,12.0
5775.0,-4.8388215014311914e-08,0.16298801082045183,-0.16298805920866685,50.0,543.0,50.0,2.0
5800.0,7.037848439061866e-10,2.4262717599236776,-2.4262717592198926,1.0,6186.0,1.0,2046.0
5825.0,0.0,0.15787332328387257,-0.15787332328387257,0.0,388.0,0.0,1.0
5840.0,0.0,0.015395118043210938,-0.015395118043210938,0.0,37.0,0.0,80.0
5850.0,-7.917614414814563e-09,0.3112976474343332,-0.3112976553519476,9.0,737.0,1.0,14.0
5860.0,4.398752274985033e-09,0.009434114730070569,-0.009434110331318293,5.0,22.0,0.0,17.0
5870.0,2.1114010920666262e-08,0.01436870938420039,-0.01436868827018947,40.0,33.0,40.0,4.0
5875.0,-0.0,0.11495661794736874,-0.11495661794736874,0.0,262.0,0.0,34.0
5880.0,-0.0,0.011053854721155325,-0.011053854721155325,0.0,25.0,0.0,33.0
5890.0,0.0,0.05972339171921998,-0.05972339171921998,0.0,133.0,0.0,10.0
5900.0,-0.0,1.0075290318542487,-1.0075290318542487,0.0,2209.0,0.0,3.0
5910.0,0.0,0.0018532825707185505,-0.0018532825707185505,0.0,4.0,0.0,3.0
5920.0,-0.0,0.02071122194650654,-0.02071122194650654,0.0,44.0,0.0,3.0
5925.0,3.0792429932790115e-09,0.20591979125638432,-0.20591978817714132,5.0,434.0,5.0,15.0
5930.0,0.0,0.014183999326274411,-0.014183999326274411,0.0,27.0,0.0,1.0
5940.0,-0.0,0.026686567163772372,-0.026686567163772372,0.0,46.0,0.0,11.0
5950.0,1.7595009107782434e-10,0.6288732204152783,-0.6288732202393281,1.0,1159.0,2.0,14.0
5960.0,-8.797310554439835e-08,0.018580493340666044,-0.018580581313771587,125.0,31.0,0.0,1.0
5970.0,-6.131765226678847e-08,0.02498279707895737,-0.024982858396609638,41.0,41.0,41.0,12.0
5975.0,-0.0,0.4528206733967525,-0.4528206733967525,0.0,737.0,0.0,12.0
5980.0,-0.0,0.05885696859267926,-0.05885696859267926,0.0,95.0,0.0,52.0
5990.0,-0.0,0.25830426767641146,-0.25830426767641146,0.0,410.0,0.0,1.0
6000.0,-3.1002132594143286e-06,2.5680660753972413,-2.5680691756105007,1762.0,4008.0,1.0,300.0
6010.0,-5.277105935177248e-10,0.013034594629119153,-0.013034595156829747,6.0,20.0,4.0,1.0
6020.0,0.0,0.013260072047168746,-0.013260072047168746,0.0,20.0,0.0,8.0
6025.0,7.917676501819991e-10,0.16451205655279982,-0.16451205576103217,1.0,246.0,1.0,3.0
6030.0,0.0,0.03487169310017137,-0.03487169310017137,0.0,48.0,0.0,2.0
6040.0,-0.0,0.3729703547352032,-0.3729703547352032,0.0,472.0,0.0,1.0
6050.0,3.5189397435772595e-09,0.6336585455171128,-0.6336585419981731,8.0,788.0,1.0,1.0
6060.0,0.0,0.007365967739697486,-0.007365967739697486,0.0,9.0,0.0,10.0
6070.0,-1.4075386495977213e-08,0.07331464513233124,-0.07331465920771774,40.0,88.0,40.0,4.0
6075.0,-0.0,0.401809441533542,-0.401809441533542,0.0,478.0,0.0,2.0
6080.0,0.0,0.08397067842189433,-0.08397067842189433,0.0,99.0,0.0,61.0
6090.0,-0.0,0.23146026051873633,-0.23146026051873633,0.0,268.0,0.0,20.0
6100.0,5.279278735922624e-10,1.7612715297744825,-1.7612715292465546,4.0,1886.0,1.0,13.0
6110.0,0.0,0.020924543446234223,-0.020924543446234223,0.0,22.0,0.0,1.0
6120.0,0.0,0.18989134512945724,-0.18989134512945724,0.0,196.0,0.0,2.0
6125.0,-8.799211760597687e-10,0.7175264591520515,-0.7175264600319726,4.0,695.0,3.0,5.0
6130.0,1.3199748840570671e-10,0.0687745258378527,-0.06877452570585522,3.0,66.0,3.0,2.0
6140.0,0.0,0.07007128418281501,-0.07007128418281501,0.0,66.0,0.0,1.0
6150.0,-4.222802190259472e-09,3.5399036169898963,-3.5399036212126984,12.0,3272.0,2.0,12.0
6160.0,-5.278347538186187e-10,0.05559590369816928,-0.055595904226004036,1.0,48.0,2.0,15.0
