strike,call_gamma,put_gamma,call_delta,put_delta,call_oi,put_oi,call_vol,put_vol,call_iv,put_iv,call_last,put_last
200.0,2.126570468046365e-08,,1.0000000002102574,,784.0,820.0,2.0,1.0,0.00021352808100433968,,6576.25,0.05
400.0,3.037950482750522e-09,0.0,1.0,0.0,25.0,15.0,1.0,4.0,0.00021352808083819922,0.00021352509462135865,6203.12,0.05
600.0,1.2151827612736019e-08,0.0,1.0000000002102574,0.0,0.0,1108.0,2.0,1.0,0.0002135280807031828,0.00021352509451892535,6102.92,0.03
800.0,2.566616952770154e-14,0.0,0.9999999998948713,0.0,6.0,2130.0,2.0,30.0,0.00021352808058710003,0.00021352509431997745,5920.11,0.05
1000.0,1.5189790968594207e-08,9.195337055264897e-08,1.0000000002102574,-0.00010098963995885025,844.0,3838.0,3.0,1.0,0.00021352808045124155,19.27726591868484,5554.3,0.03
1200.0,3.645553429728645e-08,7.640257716749481e-08,1.0000000001051286,-7.202467219966845e-05,67.0,866.0,1.0,6.0,0.00021352808033054334,16.754687401044553,5789.41,0.08
1400.0,3.0420551802256443e-09,1.3405244096876042e-07,0.9999999996844033,-0.00012349799051374652,19.0,363.0,2.0,3.0,0.00021346198839174158,15.983825829506111,5715.13,0.05
1600.0,3.650426411793263e-08,1.5865376095064685e-07,1.0000000002629972,-0.0001350336491871327,0.0,462.0,,9.0,0.0002134619882610242,14.67979352370059,,0.05
1800.0,-9.126056404919268e-09,1.580858130716541e-07,0.9999999998422017,-0.00012123047486885348,1.0,413.0,1.0,1.0,0.000213461988181079,13.372195427311574,5105.24,0.13
2000.0,-3.0420038224840926e-09,1.8431841201965655e-07,0.999999999894801,-0.00013141030053782758,13.0,246.0,1.0,1.0,0.00021346198807686788,12.382677839227723,4987.65,0.05
2200.0,9.126075684123029e-09,2.139130269238126e-07,1.000000000105199,-0.0001420645735584724,1.0,501.0,3.0,20.0,0.0002134619879695042,11.49161404675326,4727.8,0.05
2300.0,-6.075907462089145e-09,1.856873175096853e-07,0.9999999997897427,-0.00011492697860611473,0.0,292.0,,5.0,0.00021352807944691825,10.741287927659029,,0.05
2400.0,-3.346222831270814e-08,3.349248047733552e-07,0.9999999995792044,-0.00021822742529402903,1.0,1689.0,1.0,926.0,0.0002134619878824851,10.817270225147208,4475.82,0.12
2500.0,6.07593955925418e-09,2.6600709966477025e-07,0.9999999998948713,-0.00015917185845914486,0.0,8461.0,,1.0,0.000213528079193824,10.257013814071966,,0.05
2600.0,-6.084039763607348e-09,3.871449453122722e-07,1.0,-0.00023538214275889186,23.0,666.0,1.0,44.0,0.000213461987818998,10.037852129693405,4001.33,0.15
2700.0,-3.6455496258295687e-08,3.0698974931975336e-07,0.9999999996320498,-0.0001714876044135252,0.0,7351.0,2.0,6.0,0.00021352807898876103,9.51452601178472,4290.38,0.05
2800.0,3.042019884031522e-08,3.2967427816554965e-07,1.0000000003681961,-0.0001779548201891382,0.0,479.0,,242.0,0.00021346198775144964,9.166962512376573,,0.07
2900.0,-1.5189829706874965e-08,2.8649497291656234e-07,1.0000000001051286,-0.000143961564906214,0.0,6966.0,30.0,6.0,0.00021352807878096224,8.631283635495262,3452.82,0.05
3000.0,1.2168079540581783e-08,3.8035744884294083e-07,1.000000000105199,-0.00019164950817742465,14.0,722.0,2.0,27.0,0.00021346198769762626,8.50181187091855,4049.05,0.05
