strike,call_gamma,put_gamma,call_delta,put_delta,call_oi,put_oi,call_vol,put_vol,call_iv,put_iv,call_last,put_last
2600.0,1.193775965067147e-07,4.587156067347208e-07,0.9999407170115451,-0.00027688587757805394,2.0,281.0,2.0,6.0,11.16112082594705,12.445146729339585,4363.4,0.05
2800.0,4.1371514909187153e-07,4.109169089967761e-07,0.9997760592369417,-0.0002221829187911681,0.0,2.0,,1.0,11.358650277223989,11.354455539116,,0.05
3000.0,1.2055799434479261e-07,4.021423000032162e-07,0.9999498198738197,-0.000197166169703978,0.0,719.0,,10.0,9.45740503765861,10.431156110097492,,0.05
3200.0,1.1565529278734906e-07,4.655114997899307e-07,0.999956265856561,-0.00021266881963259194,0.0,5.0,,2.0,8.689908694896383,9.655968201418064,,0.05
3400.0,5.898129640365409e-07,6.391979108754686e-07,0.9997455391731939,-0.00027932058982649955,0.0,7.0,,1.0,8.970484462479485,9.013283574652586,,0.19
3600.0,8.536711600608712e-08,8.55134801231892e-07,0.9999743114189874,-0.0003548409611150507,0.0,450.0,,1.0,7.0972937009144434,8.407604854280114,,0.05
3800.0,4.8298465522423e-08,1.1234128998117477e-06,0.9999874476664614,-0.0004404232827757921,0.0,629.0,,563.0,6.258589263470478,7.834978413909796,,0.22
4000.0,8.520099103185945e-07,1.0197961814250617e-06,0.9997114541243621,-0.00035529321697707564,0.0,212.0,,1.0,6.974937379087777,7.057153859010153,,0.05
4200.0,1.9511700029172493e-08,1.0150213550876928e-06,1.0000000000842515,-0.00031760353293549577,0.0,352.0,,1.0,0.00016849218322980471,6.394132658534634,,0.03
4400.0,4.682808013770944e-08,1.2063916531215316e-06,1.0000000002527545,-0.0003469754434152297,0.0,993.0,,30.0,0.00016849218311978354,5.836793892587807,,0.05
4600.0,3.121873044862221e-08,1.1617471773696434e-06,1.0000000000421259,-0.00029529740462047864,4.0,2140.0,4.0,46.0,0.00016849218291640578,5.231519566852914,2441.4,0.03
4800.0,1.5609380673787435e-08,1.4067747968182835e-06,0.9999999999578743,-0.00032558118252712566,1.0,1621.0,,4.0,0.00016849218279942386,4.723504358317923,,0.05
5000.0,4.0974596068948526e-08,1.7260157830139835e-06,1.00000000014744,-0.00036133778620801393,0.0,1505.0,,108.0,0.00016849218261734395,4.236333743234863,,0.02
5100.0,1.560936015872891e-08,1.9230454606127002e-06,1.0000000001263774,-0.0003817763390290828,0.0,5936.0,,37.0,0.00016849218250908438,4.000044787719721,,0.05
