strike,call_gamma,put_gamma,call_delta,put_delta,call_oi,put_oi,call_vol,put_vol,call_iv,put_iv,call_last,put_last
2600.0,4.3602948453822814e-07,4.5915447424915073e-07,0.9997390161768798,-0.0002770212647362759,2.0,281.0,2.0,6.0,12.707718466257711,12.753760983531064,4363.4,0.05
2800.0,3.7166083310637186e-07,4.11323848291018e-07,0.9998024666157335,-0.00022229519857844125,0.0,2.0,,1.0,11.574700777514742,11.635728085501672,,0.05
3000.0,4.170568958736547e-07,4.025547965712462e-07,0.9997943893213157,-0.00019726925898362212,0.0,719.0,,10.0,10.70734555429236,10.689291943102031,,0.05
3200.0,9.351458843647746e-07,4.6600993437997517e-07,0.9995228105181219,-0.0002127848036965723,0.0,5.0,,2.0,10.43692948782421,9.89468730750074,,0.05
3400.0,1.0705405648426681e-06,6.39917726052246e-07,0.9994925145670746,-0.00027948093826744136,0.0,7.0,,1.0,9.658976705699391,9.235914436545725,,0.19
3600.0,5.898434935800373e-07,8.56145226639881e-07,0.9997694952137139,-0.0003550546741865192,0.0,450.0,,1.0,8.417927977297357,8.615073648520879,,0.05
3800.0,1.4139011202451857e-06,1.124804899429937e-06,0.9994242923328807,-0.0004407013169638361,0.0,629.0,,563.0,8.234125489891369,8.028112381348107,,0.22
4000.0,-1.2931244331697856e-08,1.0211325136205492e-06,0.999999999778632,-0.0003555301944170757,0.0,212.0,,1.0,0.0001643757251358414,7.230787426571293,,0.05
4200.0,2.185486795268407e-06,1.0164284731263004e-06,0.9992209425939084,-0.00031782741154640694,0.0,352.0,,1.0,7.11109246472285,6.5511507420536725,,0.03
4400.0,9.661013235768087e-07,1.2081726033226596e-06,0.9997321802096817,-0.00034723576094047447,0.0,993.0,,30.0,5.901774351549274,5.979851871630212,,0.05
4600.0,8.620858488422328e-09,1.1635759410316782e-06,0.9999999999557264,-0.0002955333154080219,4.0,2140.0,4.0,46.0,0.0001643757240721254,5.359409359029254,2441.4,0.03
4800.0,1.2760876651831457e-06,1.4091637210255999e-06,0.9997096512868584,-0.00032586165173491554,1.0,1621.0,,4.0,4.811699861259286,4.83866964970435,,0.05
5000.0,1.486247344443184e-06,1.7292010679938003e-06,0.9996966458259638,-0.0003616758698813824,0.0,1505.0,,108.0,4.300442634184422,4.33929652396153,,0.02
5100.0,1.6109740186646954e-06,1.926756941406695e-06,0.9996895392264048,-0.0003821497909954313,0.0,5936.0,,37.0,4.052466236312373,4.097089020238179,,0.05
5200.0,-8.62083708257923e-09,2.1565397649216755e-06,0.9999999999557264,-0.00040469102127088815,0.0,3516.0,,28.0,0.00016437572206750892,3.859608127010181,,0.03
5300.0,5.066040372009851e-06,2.425861901744568e-06,0.9989716564292831,-0.0004296394793365963,0.0,10109.0,,4.0,3.9705296066562945,3.6266732608201644,,0.05
5400.0,3.2328166317839e-08,2.7442219016278145e-06,1.0000000001328209,-0.00045741355671085357,3.0,361.0,3.0,10.0,0.0001643757214503645,3.3981140325843056,1642.22,0.03
5475.0,6.178898927094722e-06,3.0225574516439e-06,0.9988729151103465,-0.00048040706455722775,0.0,191.0,,32.0,3.5270563551470766,3.2294689802839947,,0.1
5500.0,2.31295536863752e-06,3.124136220455943e-06,0.9996551789971544,-0.0004885341872090937,1.0,5630.0,,1.0,3.1071077705717105,3.1737695246760995,,0.03
5525.0,2.372105326121126e-06,3.230580266551873e-06,0.9996526042438109,-0.0004969106080670282,0.0,10.0,,6.0,3.0503356547074167,3.118323927290955,,0.25
5550.0,6.769518432349004e-06,3.342201055171167e-06,0.9988241448581924,-0.0005055479340382884,0.0,123.0,,1.0,3.34133557116913,3.0631297777083066,,0.15
5575.0,2.4978879699471325e-06,3.4593417773187727e-06,0.999647254319378,-0.0005144596301856828,1.0,179.0,1.0,1.0,2.9375606154930916,3.0081852068237436,1381.26,0.25
