strike,call_gex_m,put_gex_m,net_gex_m,call_oi,put_oi,call_vol,put_vol
200.0,0.0013961401892022582,0.0,0.0013961401892022582,784.0,820.0,2.0,1.0
400.0,0.00022259891043342704,0.0,0.00022259891043342704,25.0,15.0,1.0,4.0
600.0,-0.0,0.0,-0.0,0.0,1108.0,2.0,1.0
800.0,-3.2054239237016836e-05,0.0,-3.2054239237016836e-05,6.0,2130.0,2.0,30.0
1000.0,-0.010520912725927492,0.0,-0.010520912725927492,844.0,3838.0,3.0,1.0
1200.0,-0.0011931302437265532,0.0,-0.0011931302437265532,67.0,866.0,1.0,6.0
1400.0,-4.2064515891066334e-11,0.0,-4.2064515891066334e-11,19.0,363.0,3.0,3.0
1600.0,-0.0,0.0,-0.0,0.0,462.0,0.0,9.0
1800.0,1.602822449111409e-05,0.0,1.602822449111409e-05,1.0,413.0,1.0,1.0
2000.0,-0.00011575936588439667,0.0,-0.00011575936588439667,13.0,246.0,1.0,1.0
2200.0,1.24663950512178e-05,0.0,1.24663950512178e-05,1.0,501.0,1.0,20.0
2300.0,-0.0,0.002756227531818179,-0.002756227531818179,0.0,292.0,0.0,5.0
2400.0,7.12365465782022e-06,0.028760341843293614,-0.028753218188635795,1.0,1689.0,1.0,926.0
2500.0,-0.0,0.11441452017712223,-0.11441452017712223,0.0,8461.0,0.0,1.0
2600.0,0.000655376332396447,0.013109550744446058,-0.012454174412049612,23.0,666.0,1.0,44.0
2700.0,0.0,0.11472510287963594,-0.11472510287963594,0.0,7351.0,2.0,6.0
2800.0,0.0,0.008029412427581713,-0.008029412427581713,0.0,479.0,0.0,242.0
2900.0,0.0,0.1014645137980101,-0.1014645137980101,0.0,6966.0,30.0,6.0
3000.0,0.0004487902941188742,0.01396430809120814,-0.013515517797089266,14.0,722.0,2.0,27.0
3100.0,-0.0,0.14604570881920687,-0.14604570881920687,0.0,5944.0,0.0,3.0
3200.0,1.7809142400722595e-06,0.018561185717123528,-0.018559404802883456,1.0,831.0,1.0,16.0
3300.0,0.0,0.01292893162462827,-0.01292893162462827,0.0,455.0,0.0,75.0
3400.0,-0.0,0.03192583253770519,-0.03192583253770519,0.0,1044.0,0.0,1.0
3450.0,-1.602712469363255e-05,0.11272580827883695,-0.11274183540353058,2.0,3091.0,4.0,2.0
3500.0,0.0,0.06631273006279124,-0.06631273006279124,0.0,1752.0,0.0,1.0
3550.0,-0.0,0.07746822518025528,-0.07746822518025528,0.0,3319.0,1.0,6.0
3600.0,-0.0,0.05604038483201933,-0.05604038483201933,0.0,1870.0,0.0,2.0
3650.0,0.0,0.12246616799656654,-0.12246616799656654,0.0,2570.0,0.0,6.0
3700.0,8.014111985941492e-06,0.04520679436284026,-0.04519878025085432,1.0,1399.0,1.0,2.0
3750.0,-0.0,0.13085264046577816,-0.13085264046577816,0.0,2300.0,0.0,4.0
3800.0,0.0,0.07485390151854829,-0.07485390151854829,0.0,2659.0,0.0,2.0
3850.0,0.0,0.0002577197937304428,-0.0002577197937304428,0.0,6.0,0.0,0.0
3900.0,0.0,0.07313602268711816,-0.07313602268711816,0.0,2406.0,0.0,1.0
3950.0,0.0,0.0005688210154800189,-0.0005688210154800189,0.0,18.0,0.0,5.0
3975.0,-0.0,0.09122097551690155,-0.09122097551690155,0.0,1066.0,0.0,6.0
4000.0,0.00043810491776098833,0.09254316140704286,-0.09210505648928187,123.0,2816.0,2.0,1.0
4025.0,-6.2327691549983244e-06,0.034858188372928825,-0.034864421142083823,1.0,1040.0,2.0,51.0
4050.0,0.0,0.0037756626147035666,-0.0037756626147035666,0.0,89.0,0.0,15.0
4075.0,-0.0,0.11354837466325342,-0.11354837466325342,0.0,1154.0,0.0,6.0
4100.0,0.00012110209779325079,0.03917160624761062,-0.03905050414981737,17.0,1101.0,4.0,16.0
4125.0,-0.0,0.10198326973112065,-0.10198326973112065,0.0,943.0,0.0,4.0
4150.0,0.005720152981097343,0.15304668243286038,-0.14732652945176303,17.0,4132.0,4.0,16.0
4175.0,-0.0,0.06005297640609679,-0.06005297640609679,0.0,1079.0,0.0,11.0
4200.0,0.0,0.1024576898351376,-0.1024576898351376,0.0,2656.0,0.0,21.0
4225.0,-0.0,0.05532973324595024,-0.05532973324595024,0.0,954.0,0.0,2.0
4250.0,0.0,0.013625458488106616,-0.013625458488106616,0.0,339.0,0.0,16.0
4275.0,0.0,0.0829546102817938,-0.0829546102817938,0.0,1372.0,0.0,1.0
4300.0,0.0,0.12091322825311768,-0.12091322825311768,0.0,2886.0,0.0,50.0
4325.0,-0.0,0.06279724727803808,-0.06279724727803808,0.0,1181.0,0.0,50.0
4350.0,0.0,0.013544588546449386,-0.013544588546449386,0.0,310.0,0.0,16.0
4375.0,-0.0,0.04842007445140231,-0.04842007445140231,0.0,1085.0,0.0,20.0
4400.0,0.0008190736615301216,0.16611909113824616,-0.16530001747671605,2.0,3644.0,2.0,1001.0
4425.0,-0.0,0.04666696649866687,-0.04666696649866687,0.0,1002.0,0.0,10.0
4450.0,0.0,0.010659748679670003,-0.010659748679670003,0.0,224.0,0.0,22.0
4475.0,-0.0,0.06511702127918001,-0.06511702127918001,0.0,1339.0,0.0,1.0
4500.0,9.973117487880172e-05,0.08116604472682759,-0.0810663135519488,14.0,1633.0,8.0,1.0
4525.0,-0.0,0.060815920405216765,-0.060815920405216765,0.0,1197.0,0.0,111.0
4550.0,-8.904571980680879e-07,0.01293361051658222,-0.012934500973780287,1.0,249.0,1.0,6.0
4575.0,-3.5615847253643846e-06,0.1100392447671743,-0.11004280635189967,1.0,1665.0,2.0,182.0
4600.0,4.8975140480691456e-05,0.06115686604899414,-0.06110789090851345,5.0,1126.0,4.0,52.0
4625.0,-0.0,0.0724060000518655,-0.0724060000518655,0.0,883.0,0.0,1.0
4650.0,0.0,0.018412192451538443,-0.018412192451538443,0.0,324.0,0.0,16.0
4675.0,-0.0,0.05523509938297926,-0.05523509938297926,0.0,950.0,0.0,177.0
4700.0,6.23319932987659e-06,0.10471453504262201,-0.10470830184329213,1.0,1760.0,1.0,460.0
4725.0,-1.0684747647440412e-05,0.16264355567555144,-0.16265424042319887,4.0,1809.0,6.0,24.0
4750.0,0.0003063171843635345,0.026928105477279685,-0.02662178829291615,43.0,432.0,43.0,14.0
4775.0,-0.0,0.15179449748751864,-0.15179449748751864,0.0,1910.0,0.0,113.0
4800.0,1.3356858161950598e-05,0.22160834810421604,-0.22159499124605408,5.0,3391.0,1.0,2277.0
4825.0,0.0,0.0034136352686930348,-0.0034136352686930348,0.0,51.0,0.0,2.0
4850.0,7.123658833180859e-06,0.01988458502471282,-0.019877461365879638,1.0,290.0,1.0,17.0
4875.0,0.0,0.005690627982291399,-0.005690627982291399,0.0,81.0,0.0,5.0
4900.0,0.0002493279553946395,0.1864020998078155,-0.18615277185242085,20.0,2589.0,20.0,8.0
4925.0,-0.0,0.0013283872603062968,-0.0013283872603062968,0.0,18.0,0.0,1.0
4950.0,-0.0,0.025044076926877434,-0.025044076926877434,0.0,331.0,0.0,100.0
4975.0,-0.0,0.0030259409977078035,-0.0030259409977078035,0.0,39.0,0.0,2.0
5000.0,0.002652671723910044,0.22998996521908194,-0.2273372934951719,331.0,2890.0,1.0,50.0
5025.0,0.0,0.0034290546011926477,-0.0034290546011926477,0.0,42.0,0.0,1.0
5050.0,0.0,0.06291881696957709,-0.06291881696957709,0.0,751.0,1.0,57.0
5075.0,0.0,0.005933475901554126,-0.005933475901554126,0.0,69.0,0.0,36.0
5100.0,9.795028564883474e-06,0.28418921539047665,-0.28417942036191174,1.0,3219.0,1.0,1.0
5110.0,-0.0,0.002633441465388194,-0.002633441465388194,0.0,20.0,0.0,18.0
5120.0,-0.0,0.002525018694661131,-0.002525018694661131,0.0,28.0,0.0,8.0
5125.0,0.0,0.010516729014079487,-0.010516729014079487,0.0,116.0,0.0,10.0
5130.0,0.0,0.008567836673667395,-0.008567836673667395,0.0,94.0,0.0,11.0
5140.0,0.0,0.001013423285664078,-0.001013423285664078,0.0,11.0,0.0,11.0
5150.0,9.349794536469874e-06,0.07254522343668915,-0.07253587364215268,3.0,779.0,5.0,50.0
5160.0,0.0,0.004895154221784118,-0.004895154221784118,0.0,52.0,0.0,14.0
5170.0,0.0,0.00808895331569029,-0.00808895331569029,0.0,85.0,0.0,1.0
5175.0,0.0,0.04171787237614175,-0.04171787237614175,0.0,436.0,0.0,1.0
5180.0,0.0,0.014142298696633339,-0.014142298696633339,0.0,147.0,0.0,126.0
5190.0,0.0,0.004182341567411412,-0.004182341567411412,0.0,43.0,0.0,30.0
5200.0,1.8699589421593014e-05,0.37220706296929534,-0.37218836337987377,6.0,3785.0,1.0,10.0
5210.0,-0.0,0.0010937010193015503,-0.0010937010193015503,0.0,11.0,0.0,3.0
5220.0,0.0,0.010053397926215261,-0.010053397926215261,0.0,100.0,0.0,1.0
5225.0,0.00010685485145765505,0.030530277708800634,-0.03042342285734298,20.0,302.0,34.0,65.0
5230.0,0.0,0.005065857966134198,-0.005065857966134198,0.0,40.0,0.0,5.0
5240.0,-0.0,0.005378750109696784,-0.005378750109696784,0.0,42.0,0.0,6.0
5250.0,4.897512871591574e-06,1.558629315017435,-1.5586244175045634,1.0,14993.0,1.0,90.0
5260.0,-0.0,0.009777448495920818,-0.009777448495920818,0.0,93.0,0.0,64.0
5270.0,0.0,0.004891126945724159,-0.004891126945724159,0.0,46.0,0.0,20.0
