strike,call_gamma,put_gamma,call_delta,put_delta,call_oi,put_oi,call_vol,put_vol,call_iv,put_iv,call_last,put_last
2600.0,6.671119457406546e-11,3.8580436422862296e-07,0.9999999999944922,-0.00023496522485552681,0.0,2.0,,1.0,0.0006593738823809571,3.252702370982949,,0.05
2800.0,3.001949968814365e-10,3.284498048117925e-07,1.0000000000220313,-0.00017761650618066356,0.0,9.0,,1.0,0.0006593738823401014,2.9706293123157033,,0.25
3000.0,3.001923075391473e-10,3.7888809015785526e-07,1.0000000000440628,-0.0001912710064027728,0.0,1.0,,1.0,0.0006593738823070005,2.7553130401127497,,0.5
3200.0,1.6678134821943244e-11,5.945391611515299e-07,0.9999999999917383,-0.000294191237267434,1.0,150.0,1.0,1.0,0.0006593738822438006,2.5995061845325473,3375.28,0.1
3400.0,3.3355059429455594e-10,7.742875597384404e-07,1.000000000027539,-0.00036360507969803715,0.0,136.0,,1.0,0.0006593738822219905,2.431179899640391,,0.05
3600.0,2.0013156680908557e-10,4.7407160066663414e-07,1.0000000000082618,-0.00018666118641676014,0.0,16.0,,1.0,0.0006593738821938658,2.1655229917408283,,0.05
3800.0,0.0,5.508096588904315e-07,1.0000000000055078,-0.0002016124958023839,0.0,298.0,,6.0,0.0006593738821594604,1.9977164560665202,,0.05
4000.0,2.6684074447515937e-10,6.42788654101936e-07,1.0000000000247853,-0.0002182304766711117,0.0,60.0,,4.0,0.0006593738820949694,1.8385701389064448,,0.05
4200.0,-6.671119463806986e-11,7.542330232396453e-07,1.0,-0.00023685566602714043,0.0,256.0,,88.0,0.0006593738820653706,1.6872358579754518,,0.01
4400.0,-2.1680701236650251e-10,8.909223183555433e-07,0.9999999999862305,-0.0002579230523309597,0.0,1074.0,,2.0,0.0006593738820374495,1.54298449450826,,0.05
4600.0,1.0006477494990634e-10,1.0609283037378715e-06,1.0000000000082618,-0.0002819978322952417,0.0,465.0,,40.0,0.0006593738819970587,1.405184773036614,,0.05
4800.0,-1.6677596961805807e-10,1.2757979578334955e-06,0.9999999999862305,-0.00030983008827690974,0.0,1069.0,,60.0,0.0006593738819657149,1.273286900026103,,0.05
5000.0,3.335358030287556e-11,1.552496256100963e-06,1.0000000000082618,-0.00034243459237672414,1.0,2860.0,1.0,1149.0,0.0006593738819446065,1.1468088784530441,1885.17,0.05
5100.0,1.5843622987855353e-10,1.7215978292600453e-06,1.0000000000151466,-0.0003609476789582325,0.0,750.0,,86.0,0.0006593738819242809,1.0854678435291176,,0.05
5200.0,5.837078256619276e-11,1.916772684783853e-06,1.0000000000096387,-0.0003812244114131514,0.0,900.0,,1.0,0.0006593738819025151,1.0253267264376678,,0.03
5300.0,0.0,2.143593355876112e-06,1.000000000004131,-0.00040353852988283184,0.0,540.0,,1.0,0.000659373881880206,0.9663401938348298,,0.03
5400.0,8.338731249345698e-11,2.4091939746343054e-06,1.0000000000137697,-0.0004282228273368473,0.0,31436.0,1.0,400.0,0.0006593738818588033,0.9084655397596718,1719.5,0.05
5475.0,3.335559734207651e-11,2.6393088729042355e-06,1.000000000001377,-0.00044853406211696587,0.0,1680.0,,1300.0,0.0006593738818393502,0.8657649437867527,,0.05
5500.0,6.670985000244596e-11,2.722826025632902e-06,1.0000000000082618,-0.00045568632971277473,0.0,628.0,,300.0,0.000659373881818821,0.8516625595211506,,0.05
5525.0,1.2507996024762598e-10,2.8100860113118358e-06,1.0000000000137697,-0.0004630434392745739,0.0,496.0,,100.0,0.0006593738817990396,0.8376247788348863,,0.05
5550.0,1.0006544735988334e-10,2.901313556683084e-06,1.000000000002754,-0.00047061447737029895,0.0,144.0,,20.0,0.0006593738817783848,0.8236510328375009,,0.05
5575.0,-8.339739766066504e-12,2.9967504344639418e-06,1.0000000000082618,-0.00047840907414672647,0.0,141.0,,80.0,0.0006593738817587054,0.8097407613616545,,0.05
5600.0,8.338731252705861e-11,3.096657034788543e-06,1.000000000004131,-0.0004864374445938643,1.0,4221.0,1.0,82.0,0.000659373881725117,0.7958934128044091,1497.36,0.05
5625.0,1.250819773239498e-10,3.2013135082560064e-06,1.0000000000068847,-0.0004947103261835014,1.0,210.0,1.0,1.0,0.0006593738816768127,0.7821084315539505,968.46,0.03
5650.0,-5.0032387528715774e-11,3.3110246991688468e-06,1.000000000001377,-0.00050323956515479,0.0,433.0,,170.0,0.0006593738816411503,0.7683853210558491,,0.05
5675.0,-8.339739769587101e-12,3.4261163033311103e-06,1.000000000004131,-0.0005120370964279384,0.0,499.0,,189.0,0.0006593738816206084,0.7547235172843422,,0.1
5700.0,8.338395084678962e-12,3.546943262871687e-06,1.000000000002754,-0.0005211160768323508,0.0,1410.0,,1.0,0.0006593738815912143,0.7411225152326054,,0.03
5725.0,0.0,3.673889446627892e-06,1.000000000002754,-0.0005304904130846422,0.0,221.0,,1.0,0.000659373881564926,0.7275818056260985,,0.05
5750.0,-1.66781348574664e-11,3.8073712440097473e-06,1.0000000000055078,-0.0005401749406737997,0.0,296.0,,1.0,0.0006593738815452125,0.7141008876170588,,0.03
5775.0,9.17257076717404e-11,3.947840919136962e-06,1.0000000000055078,-0.0005501855026334497,0.0,248.0,,100.0,0.0006593738814987797,0.7006792687403774,,0.15
5800.0,-1.3446855494854096e-15,4.095790374641336e-06,1.0000000000137697,-0.0005605390364294488,0.0,604.0,,55.0,0.0006593738812907721,0.6873164647615329,,0.05
5825.0,0.0,4.251755383536614e-06,1.0000000000082618,-0.0005712536700024353,0.0,211.0,,1.0,0.0006593738812677492,0.6740120000408764,,0.15
5850.0,-1.6677462533253073e-10,4.416320356518375e-06,0.9999999999876074,-0.0005823488280708904,0.0,546.0,,254.0,0.0006593738811730586,0.6607654073525285,,0.05
5875.0,8.339067438974109e-12,4.590123723589547e-06,0.9999999999972461,-0.0005938453500226596,1.0,292.0,1.0,195.0,0.0006593738811387775,0.6475762280202372,660.12,0.05
5900.0,-8.338865736781634e-11,4.7738640219093025e-06,0.9999999999931152,-0.0006057656208780702,2.0,16060.0,2.0,81.0,0.0006593738811118205,0.6344440119055543,636.32,0.05
5925.0,0.0,4.968306797653697e-06,1.0,-0.0006181337170500409,0.0,75.0,,3.0,0.0006593738810853615,0.6213683177735674,,0.3
5950.0,5.837078271515912e-11,5.1742924484135955e-06,1.0000000000055078,-0.0006309755688804845,0.0,261.0,,9.0,0.0006593738810594587,0.6083487132012108,,0.05
5975.0,-5.837212741415043e-11,5.392745155287836e-06,0.9999999999958691,-0.0006443191422515689,0.0,406.0,,120.0,0.0006593738809825548,0.5953847748966087,,0.1
6000.0,-5.003171529058542e-11,5.624683080813506e-06,0.9999999999944922,-0.0006581946419235915,2.0,2927.0,2.0,12.0,0.000659373880953319,0.582476088846784,474.32,0.05
6025.0,-3.3354925094027474e-11,5.871230041593564e-06,1.0,-0.0006726347396907616,0.0,177.0,,30.0,0.0006593738809040517,0.5696222505955272,,0.1
6030.0,-1.250826499667423e-10,5.9223996288091775e-06,0.9999999999972461,-0.000675593574738052,0.0,48.0,,3.0,0.0006593738808813795,0.5670580298373676,,0.15
6040.0,9.172570785126843e-11,7.431055166310632e-06,1.0000000000137697,-0.0008745325945995753,4.0,296.0,11.0,3.0,0.0006593738808513847,0.5786106776853475,926.0,0.15
6050.0,1.0006477530512356e-10,7.5605042118742405e-06,1.0000000000137697,-0.0008822022854519186,0.0,693.0,,1.0,0.0006593738808253339,0.5734861048247019,,0.05
6060.0,4.16933202089471e-11,7.693202214689503e-06,1.000000000004131,-0.0008899967354358602,0.0,16.0,,1.0,0.0006593738807990796,0.568370251353226,,0.15
6070.0,-1.6679479584941957e-11,7.829257663766451e-06,1.0000000000068847,-0.0008979190258606121,0.0,62.0,,2.0,0.0006593738807110203,0.5632630936358083,,0.2
6075.0,-8.33839510771915e-12,7.898579569229373e-06,1.000000000002754,-0.0009019291019112528,0.0,208.0,,6.0,0.0006593738806844592,0.5607127684424733,,0.03
6080.0,-1.6678134902270378e-11,7.968783590057138e-06,1.0000000000055078,-0.0009059723399901158,0.0,18.0,,16.0,0.0006593738806555527,0.5581646084950935,,0.15
6090.0,6.671052258587371e-11,8.111897795675777e-06,1.0000000000068847,-0.0009141599672805273,0.0,83.0,,10.0,0.0006593738806304999,0.5530747728397954,,0.15
6100.0,2.1680701331086828e-10,8.258723096761094e-06,1.0000000000165234,-0.0009224853078346287,23.0,858.0,19.0,44.0,0.0006593738806007653,0.5479935640797987,878.43,0.05
6110.0,1.1674223794782195e-10,6.83662615733044e-06,1.0000000000096387,-0.0007264559136335284,0.0,59.0,,35.0,0.0006593738805691601,0.5263242333774925,,0.1
6120.0,1.0006544773622412e-10,6.964997421726839e-06,1.0000000000137697,-0.0007333190000646048,30.0,98.0,19.0,1.0,0.0006593738805385746,0.5212710483834091,858.48,0.1
6125.0,1.167422379679829e-10,8.642876680717004e-06,1.0000000000117042,-0.0009439245218873641,5.0,149.0,6.0,1.0,0.0006593738805102462,0.5353281391016398,427.55,0.05
