strike,call_gex_m,put_gex_m,net_gex_m,call_oi,put_oi,call_vol,put_vol
2600.0,1.696235480239835e-05,0.00634832350027882,-0.0063313611454764215,2.0,281.0,2.0,6.0
2800.0,0.0,4.04673029384397e-05,-4.04673029384397e-05,0.0,2.0,0.0,1.0
3000.0,0.0,0.014234312444732517,-0.014234312444732517,0.0,719.0,0.0,10.0
3200.0,0.0,0.00011455281023851143,-0.00011455281023851143,0.0,5.0,0.0,1.0
3400.0,0.0,0.0002201341706913667,-0.0002201341706913667,0.0,7.0,0.0,1.0
3600.0,0.0,0.018925647005222087,-0.018925647005222087,0.0,450.0,0.0,1.0
3800.0,0.0,0.03474073185402731,-0.03474073185402731,0.0,629.0,0.0,563.0
4000.0,0.0,0.01062445548726902,-0.01062445548726902,0.0,212.0,0.0,1.0
4200.0,0.0,0.017549807363476583,-0.017549807363476583,0.0,352.0,0.0,1.0
4400.0,0.0,0.05880981431514794,-0.05880981431514794,0.0,993.0,0.0,30.0
4600.0,6.893430086543986e-05,0.12197684698949132,-0.12190791268862589,4.0,2140.0,4.0,46.0
4800.0,1.749419791768217e-05,0.1117959269718955,-0.11177843277397781,1.0,1621.0,0.0,4.0
5000.0,0.0,0.12723402369838133,-0.12723402369838133,0.0,1505.0,0.0,108.0
5100.0,0.0,0.5588281200038313,-0.5588281200038313,0.0,5936.0,0.0,37.0
5200.0,0.0,0.37023094154591485,-0.37023094154591485,0.0,3516.0,0.0,28.0
5300.0,0.0,1.1965144218288901,-1.1965144218288901,0.0,10109.0,0.0,4.0
5400.0,4.083239712293548e-06,0.04829590082186042,-0.04829181758214813,3.0,361.0,3.0,10.0
5475.0,-0.0,0.028125085851390504,-0.028125085851390504,0.0,191.0,0.0,32.0
5500.0,1.5555206181644839e-06,0.8566796572141584,-0.8566781016935402,1.0,5630.0,0.0,1.0
5525.0,-0.0,0.0015730839421439554,-0.0015730839421439554,0.0,10.0,0.0,6.0
5550.0,0.0,0.02001230392159164,-0.02001230392159164,0.0,123.0,0.0,1.0
5575.0,2.891523341556867e-06,0.030136264273655615,-0.03013337275031406,1.0,179.0,1.0,1.0
