strike,call_gex_m,put_gex_m,net_gex_m,call_oi,put_oi,call_vol,put_vol
200.0,-0.9835333503331506,0.0,-0.9835333503331506,784.0,820.0,2.0,1.0
400.0,0.004480381524694453,0.0,0.004480381524694453,25.0,15.0,1.0,4.0
600.0,-0.0,0.0,-0.0,0.0,1108.0,2.0,1.0
800.0,-0.017204668300161163,0.0,-0.017204668300161163,6.0,2130.0,2.0,30.0
1000.0,-1.8150927004883315,0.0,-1.8150927004883315,844.0,3838.0,3.0,1.0
1200.0,0.048029705905064085,0.0,0.048029705905064085,67.0,866.0,1.0,6.0
1400.0,-0.013628224874076387,0.0,-0.013628224874076387,19.0,363.0,3.0,3.0
1600.0,0.0,0.0,0.0,0.0,462.0,0.0,9.0
1800.0,-0.000537956295704836,0.0,-0.000537956295704836,1.0,413.0,1.0,1.0
2000.0,0.0046622877908025296,0.0,0.0046622877908025296,13.0,246.0,1.0,1.0
2200.0,0.0005379563269418878,0.0,0.0005379563269418878,1.0,501.0,1.0,20.0
2300.0,-0.0,0.0,-0.0,0.0,292.0,0.0,5.0
2400.0,-0.0010759127117341103,0.0,-0.0010759127117341103,1.0,1689.0,1.0,926.0
2500.0,-0.0,0.0,-0.0,0.0,8461.0,0.0,1.0
2600.0,0.016497328079735148,0.0,0.016497328079735148,23.0,666.0,1.0,44.0
2700.0,0.0,0.0,0.0,0.0,7351.0,2.0,6.0
2800.0,-0.0,0.0,-0.0,0.0,479.0,0.0,242.0
2900.0,-0.0,0.0,-0.0,0.0,6966.0,30.0,6.0
3000.0,0.020083705122769777,0.0,0.020083705122769777,14.0,722.0,2.0,27.0
3100.0,0.0,0.0,0.0,0.0,5944.0,0.0,3.0
3200.0,-0.0008069346632596522,0.0,-0.0008069346632596522,1.0,831.0,1.0,16.0
3300.0,-0.0,0.0,-0.0,0.0,455.0,0.0,75.0
3400.0,-0.0,0.0,-0.0,0.0,1044.0,0.0,1.0
3450.0,0.00017921554619867888,0.0,0.00017921554619867888,2.0,3091.0,4.0,2.0
3500.0,0.0,0.0,0.0,0.0,1752.0,0.0,1.0
3550.0,-0.0,0.0,-0.0,0.0,3319.0,1.0,6.0
3600.0,-0.0,0.0,-0.0,0.0,1870.0,0.0,2.0
3650.0,-0.0,0.0,-0.0,0.0,2570.0,0.0,6.0
3700.0,-0.00017931886920789458,0.0,-0.00017931886920789458,1.0,1399.0,1.0,2.0
3750.0,0.0,0.0,0.0,0.0,2300.0,0.0,4.0
3800.0,-0.0,0.0,-0.0,0.0,2659.0,0.0,2.0
3850.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
3900.0,-0.0,0.0,-0.0,0.0,2406.0,0.0,1.0
3950.0,-0.0,0.0,-0.0,0.0,18.0,0.0,5.0
