strike,call_gamma,put_gamma,call_delta,put_delta,call_oi,put_oi,call_vol,put_vol,call_iv,put_iv,call_last,put_last
200.0,-2.470993457534573e-05,,0.9999999982082111,,784.0,820.0,2.0,1.0,3.6580452807744966e-05,,6576.25,0.05
400.0,3.5299906606833448e-06,0.0,1.0,0.0,25.0,15.0,1.0,4.0,3.658045208603044e-05,3.657759223352052e-05,6203.12,0.05
600.0,-5.294986615405725e-05,0.0,0.999999983873898,0.0,0.0,1108.0,2.0,1.0,3.658045154658518e-05,3.657759179581163e-05,6102.92,0.03
800.0,-5.647986122478844e-05,0.0,0.9999999802903191,0.0,6.0,2130.0,2.0,30.0,3.658045092662083e-05,3.657759134417191e-05,5920.11,0.05
1000.0,-4.2359900465252823e-05,0.0,0.9999999964164216,0.0,844.0,3838.0,3.0,1.0,3.6580450289504345e-05,3.657758964579604e-05,5554.3,0.03
1200.0,1.4119967334818595e-05,0.0,1.0,0.0,67.0,866.0,1.0,6.0,3.6580449688751967e-05,3.6577589117118714e-05,5789.41,0.08
1400.0,-1.4128116175994065e-05,0.0,1.0,0.0,19.0,363.0,3.0,3.0,3.657517400502516e-05,3.657264707307659e-05,5738.9,0.05
1600.0,1.0596087056754617e-05,0.0,1.000000007169225,0.0,0.0,462.0,,9.0,3.657517367211186e-05,3.65726466794525e-05,,0.05
1800.0,-1.059608813014748e-05,0.0,1.0,0.0,1.0,413.0,1.0,1.0,3.657517333815828e-05,3.657264631789605e-05,5105.24,0.13
2000.0,7.064058593877346e-06,0.0,1.0000000035846126,0.0,13.0,246.0,1.0,1.0,3.657517302915126e-05,3.657264597002749e-05,4987.65,0.05
2200.0,1.0596088745421539e-05,0.0,1.0,0.0,1.0,501.0,1.0,20.0,3.6575172698073765e-05,3.657264555983919e-05,4936.37,0.05
2300.0,-1.0589979855804625e-05,0.0,0.9999999964164207,0.0,0.0,292.0,,5.0,3.658044605338001e-05,3.6577584802585195e-05,,0.05
2400.0,-2.119217863031714e-05,0.0,1.0000000035846128,0.0,1.0,1689.0,1.0,926.0,3.657517237947975e-05,3.657264518008658e-05,4475.82,0.12
2500.0,-1.3123461262647272e-12,0.0,1.0000000071671598,0.0,0.0,8461.0,,1.0,3.658044338798964e-05,3.65775834761189e-05,,0.05
2600.0,1.4128118943985811e-05,0.0,1.0000000071692257,0.0,23.0,666.0,1.0,44.0,3.657517187958965e-05,3.657264481424627e-05,4001.33,0.15
2700.0,1.0589983916439268e-05,0.0,1.00000000358358,0.0,0.0,7351.0,2.0,6.0,3.658044208656998e-05,3.657758224939147e-05,4290.38,0.05
2800.0,-2.4724207520605957e-05,0.0,0.9999999820769352,0.0,0.0,479.0,,242.0,3.657517152746156e-05,3.6572644452281804e-05,,0.07
2900.0,-4.941993343618528e-05,0.0,0.999999989249259,0.0,0.0,6966.0,30.0,6.0,3.658044087423524e-05,3.657758088551789e-05,3452.82,0.05
3000.0,2.825623982041924e-05,0.0,1.0000000125461457,0.0,14.0,722.0,2.0,27.0,3.65751712158028e-05,3.657264410810549e-05,4049.05,0.05
3100.0,3.5299948093487334e-06,0.0,1.0000000053753708,0.0,0.0,5944.0,,3.0,3.658043967907299e-05,3.6577578924332544e-05,,0.05
3200.0,-1.5894136522684238e-05,0.0,0.9999999955192336,0.0,1.0,831.0,1.0,16.0,3.65751703541772e-05,3.6572643800301056e-05,3531.89,0.05
3300.0,-1.5894137476411647e-05,0.0,0.9999999982076934,0.0,0.0,455.0,,75.0,3.6575170021467846e-05,3.657264343876497e-05,,0.1
3400.0,-4.375748666315851e-13,0.0,1.0000000017923067,0.0,0.0,1044.0,,1.0,3.6575169707544914e-05,3.6572643073108234e-05,,0.03
3450.0,1.764998139231413e-06,0.0,1.0000000026876859,0.0,2.0,3091.0,4.0,2.0,3.658043664771582e-05,3.657757602841586e-05,3070.27,0.05
3500.0,1.7660153399483556e-05,0.0,1.0000000071692268,0.0,0.0,1752.0,,1.0,3.6575169419180495e-05,3.6572642736908016e-05,,0.05
3550.0,-1.7649986429755383e-05,0.0,0.9999999964164187,0.0,0.0,3319.0,1.0,6.0,3.658043548300304e-05,3.6577574697258056e-05,2972.7,0.05
3600.0,-8.830077302519527e-06,0.0,1.0000000008961534,0.0,0.0,1870.0,,2.0,3.6575169063992706e-05,3.6572642356339406e-05,,0.05
3650.0,-8.824994858700785e-06,0.0,1.0000000008958954,0.0,0.0,2570.0,,6.0,3.6580434381208526e-05,3.6577571912930356e-05,,0.1
3700.0,-3.5320314246638518e-06,0.0,1.0000000026884601,0.0,1.0,1399.0,1.0,2.0,3.657516875702543e-05,3.657264204567907e-05,3415.07,0.05
3750.0,5.294996687390226e-06,0.0,1.000000008063059,0.0,0.0,2300.0,,4.0,3.65804332877963e-05,3.657757042441331e-05,,0.32
3800.0,-3.5320314907450154e-06,0.0,1.0000000044807669,0.0,0.0,2659.0,,2.0,3.657516841982855e-05,3.657264170333867e-05,,0.05
3850.0,1.7660151220507338e-06,0.0,1.0000000053769205,0.0,0.0,6.0,,,3.6575168073411825e-05,3.6572641340762197e-05,,
3900.0,-6.004453365125075e-05,0.0,0.999999989246159,0.0,0.0,2406.0,,1.0,3.657516774009052e-05,3.657264096184592e-05,,0.05
3950.0,-1.0596095066965566e-05,0.0,1.0,0.0,0.0,18.0,,5.0,3.657516744191472e-05,3.657264060887748e-05,,0.05
3975.0,-5.295000599554957e-06,0.0,1.0000000017917914,0.0,0.0,1066.0,,6.0,3.658042887248023e-05,3.6577567276537816e-05,,1.63
4000.0,-1.7660165228837087e-06,0.0,1.0000000035846137,0.0,123.0,2816.0,2.0,1.0,3.657516713168377e-05,3.6572639873708484e-05,3124.27,0.05
4025.0,-8.825000893286106e-06,0.0,0.9999999991041043,0.0,1.0,1040.0,2.0,51.0,3.658042771674097e-05,3.6577565522152e-05,2667.75,0.05
4050.0,-1.412812719649525e-05,0.0,0.9999999973115395,0.0,0.0,89.0,,15.0,3.6575166831876135e-05,3.657263946331612e-05,,0.27
4075.0,-2.824000628146693e-05,0.0,0.9999999973123127,0.0,0.0,1154.0,,6.0,3.658042658225316e-05,3.6577564073693454e-05,,0.95
4100.0,1.5894142737060043e-05,0.0,1.0000000080653813,0.0,17.0,1101.0,4.0,16.0,3.657516653064064e-05,3.6572639121179694e-05,3018.17,0.03
4125.0,-1.765000978425746e-06,0.0,1.0000000035835834,0.0,0.0,943.0,,4.0,3.65804252945179e-05,3.6577562593538656e-05,,0.2
4150.0,-1.059609616535228e-05,0.0,1.000000001792307,0.0,17.0,4132.0,4.0,16.0,3.657516622591711e-05,3.657263874634324e-05,2968.04,0.08
4175.0,-1.2355006165218929e-05,0.0,0.9999999982082082,0.0,0.0,1079.0,,11.0,3.658042412754092e-05,3.657756114222447e-05,,0.6
4200.0,-8.830080594713166e-06,0.0,1.000000001792307,0.0,0.0,2656.0,,21.0,3.6575165892799777e-05,3.6572638407062696e-05,,0.01
4225.0,1.7650014722512834e-06,0.0,0.999999997312312,0.0,0.0,954.0,,2.0,3.6580422502453154e-05,3.657755975464934e-05,,0.65
4250.0,-7.064065002047013e-06,0.0,1.000000001792307,0.0,0.0,339.0,,16.0,3.6575165503894296e-05,3.657263807514629e-05,,0.01
4275.0,-4.9420039054776616e-05,0.0,0.9999999892492476,0.0,0.0,1372.0,,1.0,3.658042134243076e-05,3.65775583546119e-05,,0.08
4300.0,3.5320316919547502e-06,0.0,1.0000000053769214,0.0,0.0,2886.0,,50.0,3.6575165177100284e-05,3.657263774159793e-05,,0.04
4325.0,-1.412001310120769e-05,0.0,1.0,0.0,0.0,1181.0,,50.0,3.658042015562978e-05,3.657755494517039e-05,,0.05
4350.0,1.7660163165929504e-06,0.0,1.0000000008961536,0.0,0.0,310.0,,16.0,3.6575164835599415e-05,3.657263744727736e-05,,0.02
4375.0,1.4120014637705102e-05,0.0,1.0000000017917923,0.0,0.0,1085.0,,20.0,3.6580419086527876e-05,3.6577552758561287e-05,,0.05
4400.0,-8.830082568250063e-06,0.0,1.0000000035846144,0.0,2.0,3644.0,2.0,1001.0,3.657516454539915e-05,3.657263684537669e-05,2734.92,0.05
