strike,call_gamma,put_gamma,call_delta,put_delta,call_oi,put_oi,call_vol,put_vol,call_iv,put_iv,call_last,put_last
200.0,1.2889495139013828e-06,,1.0000000020416053,,784.0,820.0,2.0,1.0,9.692852738012346e-05,,6576.25,0.05
400.0,1.0025163538638303e-06,0.0,1.0000000010208026,0.0,25.0,15.0,1.0,4.0,9.692852671168107e-05,9.692746968871625e-05,6203.12,0.05
600.0,3.115242445543448e-14,0.0,0.9999999997447994,0.0,0.0,1108.0,2.0,1.0,9.692852653678308e-05,9.69274694658484e-05,6102.92,0.03
800.0,9.30908058387243e-07,0.0,1.000000001531204,0.0,6.0,2130.0,2.0,30.0,9.692852636781944e-05,9.692746922153655e-05,5920.11,0.05
1000.0,4.2964984864965475e-07,0.0,1.0000000010208026,0.0,844.0,3838.0,3.0,1.0,9.692852619438386e-05,9.692746898670748e-05,5554.3,0.03
1200.0,4.2964981902330534e-07,0.0,1.0000000012760033,0.0,67.0,866.0,1.0,6.0,9.692852598725099e-05,9.692746874640579e-05,5789.41,0.08
1400.0,-1.432304978940952e-07,0.0,0.999999999744787,0.0,19.0,363.0,3.0,3.0,9.692618673021728e-05,9.692505802669068e-05,5738.9,0.05
1600.0,3.5807609087346577e-07,0.0,1.000000000510426,0.0,0.0,462.0,,9.0,9.692618647317882e-05,9.692505778499753e-05,,0.05
1800.0,-7.161515624840953e-08,0.0,0.999999999744787,0.0,1.0,413.0,1.0,1.0,9.692618620866645e-05,9.692505755224858e-05,5105.24,0.13
2000.0,1.4323050005634924e-07,0.0,1.000000000255213,0.0,13.0,246.0,1.0,1.0,9.692618596551366e-05,9.692505732820518e-05,4987.65,0.05
2200.0,1.4323046979275997e-07,0.0,1.000000000255213,0.0,1.0,501.0,1.0,20.0,9.692618569721428e-05,9.692505711142027e-05,4936.37,0.05
2300.0,1.432166099019441e-07,0.0,1.0000000002552007,0.0,0.0,292.0,,5.0,9.692852477683496e-05,9.692746676848132e-05,,0.05
2400.0,5.729217570991504e-07,0.0,1.000000001786491,0.0,1.0,1689.0,1.0,926.0,9.692618544634895e-05,9.692505684612739e-05,4475.82,0.12
2500.0,1.432166110465006e-07,0.0,1.0000000002552007,0.0,0.0,8461.0,,1.0,9.692852438916994e-05,9.692746637478527e-05,,0.05
2600.0,2.864608200574567e-07,0.0,1.000000001276065,0.0,23.0,666.0,1.0,44.0,9.6926184803799e-05,9.692505661715008e-05,4001.33,0.15
2700.0,-7.160830609552855e-08,0.0,1.0,0.0,0.0,7351.0,2.0,6.0,9.692852401716052e-05,9.692746595618928e-05,4290.38,0.05
