strike,call_gex_m,put_gex_m,net_gex_m,call_oi,put_oi,call_vol,put_vol
200.0,-0.010383751812551542,0.0,-0.010383751812551542,784.0,820.0,2.0,1.0
400.0,-3.679044805100369e-05,0.0,-3.679044805100369e-05,25.0,15.0,1.0,4.0
600.0,-0.0,0.0,-0.0,0.0,1108.0,2.0,1.0
800.0,0.00010595660563888094,0.0,0.00010595660563888094,6.0,2130.0,2.0,30.0
1000.0,-0.008694333180124641,0.0,-0.008694333180124641,844.0,3838.0,3.0,1.0
1200.0,9.859853650632577e-05,0.0,9.859853650632577e-05,67.0,866.0,1.0,6.0
1400.0,-0.00019573528089529438,0.0,-0.00019573528089529438,19.0,363.0,3.0,3.0
1600.0,-0.0,0.0,-0.0,0.0,462.0,0.0,9.0
1800.0,-8.83016481786171e-06,0.0,-8.83016481786171e-06,1.0,413.0,1.0,1.0
2000.0,-0.00011479216911980068,0.0,-0.00011479216911980068,13.0,246.0,1.0,1.0
2200.0,3.6792346550864844e-05,0.0,3.6792346550864844e-05,1.0,501.0,1.0,20.0
2300.0,0.0,0.002756223931580125,-0.002756223931580125,0.0,292.0,0.0,5.0
2400.0,-8.830164882716167e-06,0.028760305882545956,-0.028769136047428673,1.0,1689.0,1.0,926.0
2500.0,-0.0,0.11441431524854581,-0.11441431524854581,0.0,8461.0,0.0,1.0
2600.0,-0.00010154696581416384,0.013109533551861983,-0.013211080517676147,23.0,666.0,1.0,44.0
2700.0,0.0,0.11472488965717514,-0.11472488965717514,0.0,7351.0,2.0,6.0
2800.0,-0.0,0.008029397236976417,-0.008029397236976417,0.0,479.0,0.0,242.0
2900.0,-0.0,0.10146433028937091,-0.10146433028937091,0.0,6966.0,30.0,6.0
3000.0,-6.181111229931605e-05,0.013964280756028173,-0.014026091868327489,14.0,722.0,2.0,27.0
3100.0,-0.0,0.14604546717242145,-0.14604546717242145,0.0,5944.0,0.0,3.0
3200.0,-1.4716921470277944e-06,0.01856114816541141,-0.018562619857558436,1.0,831.0,1.0,16.0
3300.0,-0.0,0.01292890933240849,-0.01292890933240849,0.0,455.0,0.0,75.0
3400.0,-0.0,0.031925776307300584,-0.031925776307300584,0.0,1044.0,0.0,1.0
