strike,call_gamma,put_gamma,call_delta,put_delta,call_oi,put_oi,call_vol,put_vol,call_iv,put_iv,call_last,put_last
200.0,-4.845246276459993e-14,,1.0000000001984612,,784.0,820.0,2.0,1.0,0.00010991440318452699,,6576.25,0.05
400.0,1.299189805316933e-07,0.0,1.000000000595384,0.0,25.0,15.0,1.0,4.0,0.00010991440301009248,0.00010991353088474588,6203.12,0.05
600.0,1.7322530773445342e-07,0.0,1.0000000009923065,0.0,0.0,1108.0,2.0,1.0,0.00010991440290161988,0.00010991353076505919,6102.92,0.03
800.0,-2.1653173202157102e-07,0.0,1.0,0.0,6.0,2130.0,2.0,30.0,0.00010991440279261104,0.00010991353066087549,5920.11,0.05
1000.0,2.1653165979145438e-07,0.0,1.0000000007938452,0.0,844.0,3838.0,3.0,1.0,0.00010991440267305429,0.00010991353054485415,5554.3,0.03
1200.0,3.4645061762208116e-07,0.0,1.000000001389229,0.0,67.0,866.0,1.0,6.0,0.00010991440255499756,0.0001099135304422995,5789.41,0.08
1400.0,-1.2992689982080698e-07,0.0,0.9999999992061305,0.0,19.0,363.0,3.0,3.0,0.00010991271330707527,0.00010991197539094833,5738.9,0.05
1600.0,-3.0316298512875954e-07,0.0,0.9999999992061305,0.0,0.0,462.0,,9.0,0.00010991271317024195,0.00010991197526887069,,0.05
1800.0,-3.0316308266473254e-07,0.0,0.9999999996030652,0.0,1.0,413.0,1.0,1.0,0.0001099127130376306,0.0001099119750980434,5105.24,0.13
2000.0,-9.094890343478803e-07,0.0,0.9999999982137935,0.0,13.0,246.0,1.0,1.0,0.00010991271276104528,0.00010991197490279383,4987.65,0.05
2200.0,-2.1654495701081586e-07,0.0,0.9999999994045978,0.0,1.0,501.0,1.0,20.0,0.00010991271260844412,0.00010991197478364847,4936.37,0.05
2300.0,8.661260708945385e-08,0.0,1.0000000007938452,0.0,0.0,292.0,,5.0,0.0001099144018263149,0.00010991352977597601,,0.05
2400.0,-8.66180798916809e-08,0.0,1.0000000003969347,0.0,1.0,1689.0,1.0,926.0,0.00010991271246957451,0.00010991197465770177,4475.82,0.12
2500.0,2.1653168820441473e-07,2.663537365361724e-07,1.0000000003969225,-0.0001592776600412795,0.0,8461.0,,1.0,0.00010991440159679903,19.919271195663146,,0.05
2600.0,4.3309015838495645e-08,3.8771510094845566e-07,0.9999999998015326,-0.00023555921634853353,23.0,666.0,1.0,44.0,0.00010991271233566669,19.487201771329307,4001.33,0.15
2700.0,1.2991903284192827e-07,3.074053399929793e-07,1.0000000003969225,-0.00017160603600503853,0.0,7351.0,2.0,6.0,0.00010991440136190736,18.476857366994686,4290.38,0.05
2800.0,1.2992704778465872e-07,3.3017762639281886e-07,0.9999999998015326,-0.0001780933233980014,0.0,479.0,,242.0,0.00010991271221386816,17.7958591084677,,0.07
2900.0,-3.031444435221612e-07,2.8689967823159644e-07,0.9999999998015388,-0.0001440651378354316,0.0,6966.0,30.0,6.0,0.00010991440114707989,16.76135010358745,3452.82,0.05
3000.0,-3.03162966973099e-07,3.809619855538294e-07,0.999999999007663,-0.00019180472846052767,14.0,722.0,2.0,27.0,0.00010991271206275352,16.504052676227648,4049.05,0.05
3100.0,4.330628003621893e-08,4.83959797026679e-07,1.000000000595384,-0.00024198116954294847,0.0,5944.0,,3.0,0.00010991440091966816,16.02830213483848,,0.05
3200.0,-2.1654495970253209e-07,4.3995082664120643e-07,0.9999999993053641,-0.00020663727062039016,1.0,831.0,1.0,16.0,0.0001099127119024619,15.296345255053204,3531.89,0.05
3300.0,-2.8150850876393946e-07,5.596938797216308e-07,0.9999999995038316,-0.00026089527584197527,0.0,455.0,,75.0,0.00010991271177766998,14.85449400401755,,0.1
3400.0,-2.3819954161866143e-07,6.023391123417789e-07,0.9999999996030652,-0.000270987958997565,0.0,1044.0,,1.0,0.0001099127116585933,14.294167916997294,,0.03
3450.0,3.031443501759515e-07,7.183293770156971e-07,1.0000000011907677,-0.000324424016401422,2.0,3091.0,4.0,2.0,0.00010991440051421772,14.150746794702219,3070.27,0.05
3500.0,2.1654532460258682e-08,7.455247940749419e-07,0.9999999998015326,-0.0003307125710005718,0.0,1752.0,,1.0,0.00010991271152550002,13.880007869625402,,0.05
3550.0,1.29919011217449e-07,4.5974402527793295e-07,1.0000000004961533,-0.00018373456874547637,0.0,3319.0,1.0,6.0,0.00010991440027775814,13.206797643491846,2972.7,0.05
3600.0,-2.5985400242981363e-07,5.90281276083533e-07,0.9999999993053641,-0.00024047935286936745,0.0,1870.0,,2.0,0.00010991271141458215,13.093928286281857,,0.05
3650.0,-2.814912363578187e-07,9.386038147278915e-07,0.9999999996030774,-0.0004015980366313904,0.0,2570.0,,6.0,0.00010991440006700998,13.216898389583955,,0.1
3700.0,-1.0827249323584292e-07,6.364811096909421e-07,0.9999999998015326,-0.00024999348117424325,1.0,1399.0,1.0,2.0,0.00010991271128047751,12.581890714347235,3415.07,0.05
3750.0,2.598380486348745e-07,1.1206087801446364e-06,1.0000000006946146,-0.0004697207653465743,0.0,2300.0,,4.0,0.00010991439986435263,12.831825320801999,,0.32
3800.0,-1.5158146177184095e-07,5.54492833386497e-07,0.9999999995038316,-0.00020229772724602516,0.0,2659.0,,2.0,0.00010991271116554133,11.959272215166978,,0.05
3850.0,-8.661803371073362e-08,8.460498207757755e-07,1.0000000001984675,-0.00032286776748929717,0.0,6.0,,,0.00010991271102653594,11.962929956763702,,
3900.0,-1.948904551180214e-07,5.987360798127613e-07,0.9999999992061304,-0.0002104238069319789,0.0,2406.0,,1.0,0.00010991271090331198,11.475682126418357,,0.05
3950.0,-8.661803412944529e-08,6.224475523316198e-07,0.9999999999007663,-0.0002146564486128868,0.0,18.0,,5.0,0.00010991271075825198,11.23854310986013,,0.05
3975.0,2.1653116404932322e-08,1.6855327241261536e-06,1.0000000006946146,-0.0006773193301535623,0.0,1066.0,,6.0,0.00010991439934336368,12.093284089052275,,1.63
4000.0,-4.330901718435455e-08,6.4730896551939e-07,1.0,-0.0002190094335785671,123.0,2816.0,2.0,1.0,0.00010991271061740712,11.00440354451464,3124.27,0.05
4025.0,0.0,6.60193607194246e-07,1.0,-0.00022123276698577348,1.0,1040.0,2.0,51.0,0.00010991439912996156,10.88828104706198,2667.75,0.05
4050.0,-3.681265256947792e-07,8.35608323266887e-07,0.9999999991068967,-0.000287533395191522,0.0,89.0,,15.0,0.00010991271049010376,10.893527216562132,,0.27
4075.0,6.495949511048904e-08,1.9380945704628486e-06,1.0000000002976919,-0.0007594089871739782,0.0,1154.0,,6.0,0.00010991439890588256,11.738550389499908,,0.95
4100.0,-1.5158153665100872e-07,7.007836022384084e-07,0.9999999998015326,-0.00022809984104743496,17.0,1101.0,4.0,16.0,0.0001099127103674839,10.544825554327842,3018.17,0.03
4125.0,1.9487851036514093e-07,2.130184578036949e-06,1.0000000007938452,-0.0008290573274719896,0.0,943.0,,4.0,0.00010991439868880836,11.624145738457136,,0.2
4150.0,6.638295072662764e-06,7.295644829502921e-07,0.9966491429592185,-0.00023285030383830182,17.0,4132.0,4.0,16.0,13.320894135125087,10.319246016198441,2968.04,0.08
4175.0,2.5983805563269366e-07,1.0962575483097796e-06,1.000000000595384,-0.00036884070880025113,0.0,1079.0,,11.0,0.00010991439838509726,10.444303025493552,,0.6
4200.0,-2.1654557300350685e-08,7.598298937303251e-07,1.0000000003969347,-0.0002377464935364603,0.0,2656.0,,21.0,0.00010991270995576894,10.096382115556864,,0.01
4225.0,1.0826582667940852e-07,1.1423777134863932e-06,1.0000000006946146,-0.0003767216173285091,0.0,954.0,,2.0,0.00010991439815802489,10.221336318015945,,0.65
4250.0,6.50268541641e-06,7.916830063884195e-07,0.9969332299977725,-0.00024279628676102854,0.0,339.0,,16.0,12.632057600531127,9.87616992272235,,0.01
4275.0,2.165317025589145e-07,1.1909292258596247e-06,1.000000000595384,-0.0003848489435144149,0.0,1372.0,,1.0,0.00010991439795203484,10.00101595817556,,0.08
4300.0,7.460369824953488e-06,8.252345363136862e-07,0.9964412832052411,-0.0002480075694752237,0.0,2886.0,,50.0,12.487878632337214,9.658546958160006,,0.04
4325.0,2.598380100511264e-07,1.0473464295955276e-06,1.0000000009923065,-0.00032283493706494873,0.0,1181.0,,50.0,0.00010991439774944536,9.666910749665753,,0.05
4350.0,7.0343714093628646e-06,8.606053420575245e-07,0.9968069723870396,-0.0002533889038839975,0.0,310.0,,16.0,12.088099932762715,9.443453132563144,,0.02
