strike,call_gex_m,put_gex_m,net_gex_m,call_oi,put_oi,call_vol,put_vol
200.0,0.0001731421888801005,0.0,0.0001731421888801005,784.0,820.0,2.0,1.0
400.0,1.1042238305967653e-05,0.0,1.1042238305967653e-05,25.0,15.0,1.0,4.0
600.0,-0.0,0.0,-0.0,0.0,1108.0,2.0,1.0
800.0,-6.625340534990132e-06,0.0054665597757758266,-0.005473185116310817,6.0,2130.0,2.0,30.0
1000.0,0.000186393099185984,0.017989827560553652,-0.01780343446136767,844.0,3838.0,3.0,1.0
1200.0,1.4796516692982713e-05,0.003374840090373248,-0.0033600435736802652,67.0,866.0,1.0,6.0
1400.0,1.6784363138196414e-05,0.002482813396106095,-0.0024660290329678986,19.0,363.0,8.0,3.0
1600.0,0.0,0.0037416074723081094,-0.0037416074723081094,0.0,462.0,0.0,9.0
1800.0,1.1042423064827801e-07,0.003334268726132006,-0.003334158301901358,1.0,413.0,1.0,1.0
2000.0,-2.8709979014940786e-06,0.0023167025632452455,-0.0023195735611467394,13.0,246.0,1.0,1.0
2200.0,-1.877198481848402e-06,0.005478493824304779,-0.005480371022786627,1.0,501.0,3.0,20.0
2300.0,0.0,0.002773054620945012,-0.002773054620945012,0.0,292.0,0.0,5.0
2400.0,-1.1042368229830409e-07,0.02894086411262718,-0.028940974536309477,1.0,1689.0,1.0,926.0
2500.0,0.0,0.11514961010942841,-0.11514961010942841,0.0,8461.0,0.0,1.0
2600.0,1.0158972470923121e-05,0.013199496190725718,-0.013189337218254795,23.0,666.0,1.0,44.0
2700.0,-0.0,0.11553278936987965,-0.11553278936987965,0.0,7351.0,2.0,6.0
2800.0,-0.0,0.008088012229795487,-0.008088012229795487,0.0,479.0,0.0,242.0
2900.0,-0.0,0.10225657172419785,-0.10225657172419785,0.0,6966.0,30.0,6.0
3000.0,-6.183703181834765e-06,0.014075925598566807,-0.014082109301748642,14.0,722.0,2.0,27.0
3100.0,0.0,0.1472963410140898,-0.1472963410140898,0.0,5944.0,0.0,3.0
3200.0,-2.760581094731237e-07,0.0187236640832754,-0.018723940141384874,1.0,831.0,1.0,16.0
3300.0,0.0,0.013048906451241713,-0.013048906451241713,0.0,455.0,0.0,75.0
3400.0,-0.0,0.03223564194768442,-0.03223564194768442,0.0,1044.0,0.0,1.0
3450.0,7.729564930078625e-07,0.11385748453275273,-0.11385671157625972,2.0,3091.0,4.0,2.0
3500.0,0.0,0.06698790535348961,-0.06698790535348961,0.0,1752.0,0.0,1.0
3550.0,-0.0,0.07825385936130816,-0.07825385936130816,0.0,3319.0,1.0,6.0
3600.0,-0.0,0.05662975896689275,-0.05662975896689275,0.0,1870.0,0.0,2.0
3650.0,0.0,0.12380634091869376,-0.12380634091869376,0.0,2570.0,0.0,6.0
3700.0,-5.521211601639958e-08,0.04570490668272306,-0.04570496189483908,1.0,1399.0,1.0,2.0
3750.0,0.0,0.1323408132353614,-0.1323408132353614,0.0,2300.0,0.0,4.0
